DTName,Key,Value
DT_NKM_SHADOW_C_ALT_XIAOLIN_ATTACK1,m_fCameraCrashGap,0
DT_NKM_SHADOW_C_ALT_XIAOLIN_ATTACK1,m_fCameraCrashTime,0.2
DT_NKM_SHADOW_C_ALT_XIAOLIN_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_SHADOW_C_ALT_XIAOLIN_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_BackSpeedX,200
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_fCameraCrashGap,0
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_fCameraCrashTime,0.2
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_SHADOW_C_ALT_XIAOLIN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_ReActType,NRT_DAMAGE_B
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_fStopTimeDef,0.2
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_fCameraCrashGap,10
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_ENERGY_BIG_02
DT_NKM_SHADOW_C_ALT_XIAOLIN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_ATTACK1,m_BackSpeedX,0
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_BackSpeedX,1200
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_ReAttackCount,6
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_fReAttackGap,0.25
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_fStopTimeDef,0.1
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_HitEffectAir,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_SKILL1,m_DefenderBuff,DEBUFF_SHIP_NEW_OHIO_THERMAL_SKILL1_LV2
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_BackSpeedJumpY,1200
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_BackSpeedX,1600
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_ReAttackCount,3
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_fReAttackGap,0.2
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_SHADOW_C_NEW_OHIO_THERMAL_HYPER1,m_HitEffectAir,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_ReActType,NRT_DAMAGE_B
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_bCrashBarrier,True
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_ReAttackCount,2
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_fReAttackGap,0.15
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_BackSpeedX,550
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_BIG
DT_NKM_SHADOW_C_ZODIAC_LIV_SKILL1,m_HitEffect,AB_FX_HIT_GUN_A_BLUE
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_BackSpeedJumpY,1200
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_BackSpeedX,2000
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_fStunTime,2
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_SHADOW_C_ESPR_PILE_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_NKM_SHADOW_S_SL_SHOTGUN_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_SHADOW_S_SL_SHOTGUN_ATTACK1,m_BackSpeedX,900
DT_NKM_SHADOW_S_SL_SHOTGUN_ATTACK1,m_ReAttackCount,2
DT_NKM_SHADOW_S_SL_SHOTGUN_ATTACK1,m_fReAttackGap,0.05
DT_NKM_SHADOW_S_SL_SHOTGUN_ATTACK1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_CA_ADMIN_LEE_SUYEON_START,m_ReActType,NRT_DAMAGE_UP
DT_NKM_CA_ADMIN_LEE_SUYEON_START,m_BackSpeedJumpY,1200
DT_NKM_CA_ADMIN_LEE_SUYEON_START,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_START,m_HitEffectAir,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_START_END,m_ReActType,NRT_DAMAGE_B
DT_NKM_CA_ADMIN_LEE_SUYEON_START_END,m_BackSpeedX,200
DT_NKM_CA_ADMIN_LEE_SUYEON_START_END,m_ReAttackCount,6
DT_NKM_CA_ADMIN_LEE_SUYEON_START_END,m_fReAttackGap,0.1
DT_NKM_CA_ADMIN_LEE_SUYEON_START_END,m_HitEffectAir,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK1,m_BackSpeedX,0
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2,m_ReActType,NRT_DAMAGE_B
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2,m_BackSpeedX,1600
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2,m_fStopTimeDef,0.1
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2,m_fStopReserveTimeDef,0.2
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2,m_HitEffectAir,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_ReActType,NRT_DAMAGE_B
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_BackSpeedX,1600
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_fStopTimeDef,0.1
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_fStopReserveTimeDef,0.2
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_HitEffectAir,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_ATTACK2_LV5,m_listDefenderHitBuff,[{'m_HitBuff': 'DEBUFF_CA_ADMIN_LEE_SUYEON_ATTACK_LV5'}]
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_ReActType,NRT_DAMAGE_B
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_BackSpeedX,-800
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_ReAttackCount,4
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_fReAttackGap,0.15
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1_END,m_ReActType,NRT_DAMAGE_UP
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1_END,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1_END,m_BackSpeedJumpY,1200
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1_END,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_SKILL1_END,m_HitEffectAir,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_ReActType,NRT_DAMAGE_B
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_BackSpeedX,600
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_ReAttackCount,2
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_fReAttackGap,0.3
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1_END,m_ReActType,NRT_DAMAGE_UP
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1_END,m_BackSpeedX,1200
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1_END,m_BackSpeedJumpY,1800
DT_NKM_CA_ADMIN_LEE_SUYEON_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_BOSS_RAID_NIGHTMARE_ATTACK1,m_BackSpeedX,200
DT_BOSS_RAID_NIGHTMARE_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_BOSS_RAID_NIGHTMARE_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_BOSS_RAID_NIGHTMARE_SKILL1,m_BackSpeedX,1200
DT_BOSS_RAID_NIGHTMARE_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_BOSS_RAID_NIGHTMARE_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_BOSS_RAID_NIGHTMARE_SKILL1_END,m_ReActType,NRT_DAMAGE_UP
DT_BOSS_RAID_NIGHTMARE_SKILL1_END,m_CrashSuperArmorLevel,NSAL_SKILL
DT_BOSS_RAID_NIGHTMARE_SKILL1_END,m_BackSpeedJumpY,1200
DT_BOSS_RAID_NIGHTMARE_SKILL1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_SKILL1_END,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_ReActType,NRT_DAMAGE_UP
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_CrashSuperArmorLevel,NSAL_SKILL
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_ReAttackCount,3
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_fReAttackGap,0.1
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_BackSpeedX,-1000
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_BackSpeedJumpY,800
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_SKILL2,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_HYPER1,m_ReActType,NRT_NO_ACTION
DT_BOSS_RAID_NIGHTMARE_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_BOSS_RAID_NIGHTMARE_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_HYPER1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_ReActType,NRT_DAMAGE_UP
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_ReAttackCount,4
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_fReAttackGap,0.1
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_BackSpeedJumpY,800
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_BOSS_RAID_NIGHTMARE_HYPER1_END,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_ATTCAK1,m_ReActType,NRT_NO_ACTION
DT_CA_STREGA_YOO_NA_ATTCAK1,m_BackSpeedX,200
DT_CA_STREGA_YOO_NA_ATTCAK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_ATTCAK1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_CA_STREGA_YOO_NA_SKILL1,m_BackSpeedX,0
DT_CA_STREGA_YOO_NA_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SKILL1_END,m_ReActType,NRT_DAMAGE_UP
DT_CA_STREGA_YOO_NA_SKILL1_END,m_BackSpeedJumpY,1000
DT_CA_STREGA_YOO_NA_SKILL1_END,m_ReAttackCount,3
DT_CA_STREGA_YOO_NA_SKILL1_END,m_fReAttackGap,0.1
DT_CA_STREGA_YOO_NA_SKILL1_END,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_CA_STREGA_YOO_NA_SKILL1_END,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_CA_STREGA_YOO_NA_SKILL1_END,m_listDefenderHitBuff,[{'m_HitBuff': 'DEBUFF_CA_STREGA_YOO_NA_SKILL'}]
DT_CA_STREGA_YOO_NA_HYPER1,m_ReActType,NRT_DAMAGE_A
DT_CA_STREGA_YOO_NA_HYPER1,m_BackSpeedX,300
DT_CA_STREGA_YOO_NA_HYPER1,m_ReAttackCount,2
DT_CA_STREGA_YOO_NA_HYPER1,m_fReAttackGap,0.15
DT_CA_STREGA_YOO_NA_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_HYPER1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_HYPER1_END,m_ReActType,NRT_DAMAGE_UP
DT_CA_STREGA_YOO_NA_HYPER1_END,m_BackSpeedX,900
DT_CA_STREGA_YOO_NA_HYPER1_END,m_BackSpeedJumpY,1200
DT_CA_STREGA_YOO_NA_HYPER1_END,m_ReAttackCount,3
DT_CA_STREGA_YOO_NA_HYPER1_END,m_fReAttackGap,0.1
DT_CA_STREGA_YOO_NA_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_HYPER1_END,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_BackSpeedX,50
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_ReAttackCount,3
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_fReAttackGap,0.1
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_CA_STREGA_YOO_NA_SUMMON_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_CA_STREGA_YOO_NA_SUMMON_SKILL1,m_ReActType,NRT_DAMAGE_DOWN
DT_CA_STREGA_YOO_NA_SUMMON_SKILL1,m_BackSpeedX,0
DT_CA_STREGA_YOO_NA_SUMMON_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SUMMON_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SUMMON_SKILL1,m_listDefenderHitBuff,[{'m_HitBuff': 'DEBUFF_CA_STREGA_YOO_NA_PASSIVE_SUMMON'}]
DT_CA_STREGA_YOO_NA_SUMMON_PASSIVE,m_ReActType,NRT_DAMAGE_A
DT_CA_STREGA_YOO_NA_SUMMON_PASSIVE,m_BackSpeedX,0
DT_CA_STREGA_YOO_NA_SUMMON_PASSIVE,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_CA_STREGA_YOO_NA_SUMMON_PASSIVE,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_X_ABRAHAM_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_X_ABRAHAM_ATTACK1,m_BackSpeedX,200
DT_SHADOW_X_ABRAHAM_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_X_ABRAHAM_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_X_ABRAHAM_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_SHADOW_X_ABRAHAM_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_SHADOW_X_ABRAHAM_SKILL1,m_ReAttackCount,3
DT_SHADOW_X_ABRAHAM_SKILL1,m_fReAttackGap,0.1
DT_SHADOW_X_ABRAHAM_SKILL1,m_BackSpeedX,300
DT_SHADOW_X_ABRAHAM_SKILL1,m_HitEffect,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_X_ABRAHAM_SKILL1,m_HitEffectAir,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_X_ABRAHAM_SKILL1_END,m_ReActType,NRT_DAMAGE_DOWN
DT_SHADOW_X_ABRAHAM_SKILL1_END,m_CrashSuperArmorLevel,NSAL_SKILL
DT_SHADOW_X_ABRAHAM_SKILL1_END,m_BackSpeedX,1200
DT_SHADOW_X_ABRAHAM_SKILL1_END,m_HitEffect,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_X_ABRAHAM_SKILL1_END,m_HitEffectAir,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_X_ABRAHAM_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_SHADOW_X_ABRAHAM_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_SHADOW_X_ABRAHAM_HYPER1,m_BackSpeedJumpY,400
DT_SHADOW_X_ABRAHAM_HYPER1,m_BackSpeedKeepTimeJumpY,0.33
DT_SHADOW_X_ABRAHAM_HYPER1,m_ReAttackCount,3
DT_SHADOW_X_ABRAHAM_HYPER1,m_fReAttackGap,0.33
DT_SHADOW_X_ABRAHAM_HYPER1,m_HitEffect,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_X_ABRAHAM_HYPER1,m_HitEffectAir,AB_FX_HIT_GUN_A_GREEN
DT_SHADOW_C_BD_RYAN_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_C_BD_RYAN_ATTACK1,m_ReAttackCount,2
DT_SHADOW_C_BD_RYAN_ATTACK1,m_fReAttackGap,0.1
DT_SHADOW_C_BD_RYAN_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_SHADOW_C_BD_RYAN_ATTACK1,m_fLocalVol,0.7
DT_SHADOW_C_BD_RYAN_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_BD_RYAN_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_ReActType,NRT_NO_ACTION
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_fLocalVol,0.7
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_BackSpeedX,50
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_BD_RYAN_ATTACK1_END,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_BD_RYAN_SKILL1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_C_BD_RYAN_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_SHADOW_C_BD_RYAN_SKILL1,m_fStunTime,5
DT_SHADOW_C_BD_RYAN_SKILL1,m_StunIgnoreStyleType,['NUST_MECHANIC']
DT_SHADOW_C_BD_RYAN_SKILL1,m_BackSpeedX,200
DT_SHADOW_C_BD_RYAN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_BD_RYAN_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_BD_RYAN_HYPER1,m_ReActType,NRT_DAMAGE_A
DT_SHADOW_C_BD_RYAN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_SHADOW_C_BD_RYAN_HYPER1,m_BackSpeedX,100
DT_SHADOW_C_BD_RYAN_HYPER1,m_fStopTimeDef,0.2
DT_SHADOW_C_BD_RYAN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_BD_RYAN_HYPER1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_ReActType,NRT_DAMAGE_DOWN
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_BackSpeedX,3000
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_BackSpeedJumpY,800
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_fStopTimeDef,0.15
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_BD_RYAN_HYPER1_END,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_C_ALPHA_CHOI_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_C_ALPHA_CHOI_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_ALPHA_CHOI_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_BackSpeedJumpY,1200
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_ReAttackCount,2
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_fReAttackGap,0.1
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_ALPHA_CHOI_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_BackSpeedJumpY,300
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_ReAttackCount,8
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_fReAttackGap,0.1
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_C_ALPHA_CHOI_HYPER1,m_HitEffectAir,AB_FX_HIT_SLASH_B_RED
DT_SHADOW_M_FUTURE_HARPY_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_M_FUTURE_HARPY_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_SHADOW_M_FUTURE_HARPY_ATTACK1,m_HitEffectAir,AB_FX_HIT_SLASH_B_BLUE
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_BackSpeedX,600
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_BackSpeedJumpY,1200
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_fStopTimeDef,0.2
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_fStopReserveTimeDef,0.1
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_M_FUTURE_HARPY_SKILL1,m_HitEffectAir,AB_FX_HIT_SLASH_A_RED
DT_SHADOW_M_FUTURE_HARPY_LAND_START,m_ReActType,NRT_DAMAGE_DOWN
DT_SHADOW_M_FUTURE_HARPY_LAND_START,m_BackSpeedX,1300
DT_SHADOW_M_FUTURE_HARPY_LAND_START,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_SHADOW_M_FUTURE_HARPY_LAND_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_SHADOW_M_FUTURE_HARPY_LAND_ATTACK1,m_BackSpeedX,500
DT_SHADOW_M_FUTURE_HARPY_LAND_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_SHADOW_M_FUTURE_HARPY_LAND_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_SHADOW_M_FUTURE_HARPY_LAND_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_SHADOW_M_FUTURE_HARPY_LAND_SKILL1,m_bCrashBarrier,True
